date,title,link,year,month,day
2021-02-01,【国内联播快讯】人社部开展“迎新春 稳岗留工送培训”活动,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,【国内联播快讯】公安部部署开展打击涉疫苗犯罪专项行动,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,【国内联播快讯】全国首条民营控股高铁杭绍台高铁全面铺轨,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,【国内联播快讯】花生期货今天在郑商所上市,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,【国内联播快讯】广州空港中央商务区项目正式动工,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,【国内联播快讯】《2021年春节联欢晚会》举行首次联排,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,【国内联播快讯】电视剧《觉醒年代》今晚央视开播,https://tv.cctv.com/2021/02/01/VIDEpGlqITLOpWtw51snnMSA210201.shtml,2021,2,1
2021-02-01,缅甸领导人被扣押 军方宣布紧急状态,https://tv.cctv.com/2021/02/01/VIDEBKOWmQG3Ckeh0aUnCHho210201.shtml,2021,2,1
2021-02-01,全球累计新冠肺炎确诊病例超1亿208万例,https://tv.cctv.com/2021/02/01/VIDEvIxPSAnDCbFoapohsWQL210201.shtml,2021,2,1
2021-02-01,纽约抗议者反对华尔街对散户不公做法,https://tv.cctv.com/2021/02/01/VIDEYIvsnPX6RkCoq3rVpiQX210201.shtml,2021,2,1
2021-02-01,【国际联播快讯】俄外交部要求美国停止干涉俄内政,https://tv.cctv.com/2021/02/01/VIDEXvdDQyoZcUj3fhXgAyIg210201.shtml,2021,2,1
2021-02-01,【国际联播快讯】叙北部遭两起汽车炸弹袭击 12人死亡,https://tv.cctv.com/2021/02/01/VIDEXvdDQyoZcUj3fhXgAyIg210201.shtml,2021,2,1
2021-02-02,【“十三五”成就巡礼】水利建设有力支撑我国经济社会发展,https://tv.cctv.com/2021/02/02/VIDETB6flJU9mVUstPMLzzFR210202.shtml,2021,2,2
2021-02-02,李克强同在华外国专家举行新春座谈会,https://tv.cctv.com/2021/02/02/VIDEjiRWwP7pcDqurJZfTmAx210202.shtml,2021,2,2
2021-02-02,李克强向蒙古国新任总理致贺电,https://tv.cctv.com/2021/02/02/VIDEuRpHG2zVZOTebouiY3dm210202.shtml,2021,2,2
2021-02-02,韩正同欧盟委员会第一副主席举行首次中欧环境与气候高层对话,https://tv.cctv.com/2021/02/02/VIDEDIBT2Z9scbRIsfn9T4D2210202.shtml,2021,2,2
2021-02-02,中共中央纪委机关 中共中央组织部 国家监察委员会联合印发《关于严肃换届纪律加强换届风气监督的通知》,https://tv.cctv.com/2021/02/02/VIDEzwe6gkknrIe3LGYkw6BZ210202.shtml,2021,2,2
2021-02-02,【央视快评】谱写新时代多党合作事业新篇章,https://tv.cctv.com/2021/02/02/VIDEpAD061I0jkoTVUTmBFDI210202.shtml,2021,2,2
2021-02-02,江苏培育开放新优势 助力高质量发展,https://tv.cctv.com/2021/02/02/VIDEtDxdKSVNrHQ1tZ55NUR9210202.shtml,2021,2,2
2021-02-02,【迈好第一步 见到新气象】张宇贤：固补优强 夯实产业链供应链,https://tv.cctv.com/2021/02/02/VIDEteJ4k6KhoC1PvNyhgN6A210202.shtml,2021,2,2
2021-02-02,飞播造林 播撒绿色助脱贫,https://tv.cctv.com/2021/02/02/VIDEDMWyFjgdfBRTpj6G8udf210202.shtml,2021,2,2
2021-02-02,【就地过年 暖在身边】他乡是故乡 一起过大年,https://tv.cctv.com/2021/02/02/VIDE8r71AZHwukwJXXxu4vEz210202.shtml,2021,2,2
2021-02-02,国家卫生健康委通报最新疫情,https://tv.cctv.com/2021/02/02/VIDEyjThpAOH59NKtEpiSEO2210202.shtml,2021,2,2
2021-02-02,中国音乐家协会第九次全国代表大会、中国舞蹈家协会第十一次全国代表大会选举产生新一届理事会和领导机构,https://tv.cctv.com/2021/02/02/VIDEOvO4DRXh9aJEru5tmjR8210202.shtml,2021,2,2
2021-02-02,【国内联播快讯】1月份中国物流业景气指数为54.4%,https://tv.cctv.com/2021/02/02/VIDEIqfJ2CWtz9eRlwphxerG210202.shtml,2021,2,2
2021-02-02,【国内联播快讯】中央储备冻猪肉累计挂牌投放量已达18万吨,https://tv.cctv.com/2021/02/02/VIDEIqfJ2CWtz9eRlwphxerG210202.shtml,2021,2,2
2021-02-02,【国内联播快讯】“2021全国网上年货节”零售额已超三千亿元,https://tv.cctv.com/2021/02/02/VIDEIqfJ2CWtz9eRlwphxerG210202.shtml,2021,2,2
2021-02-02,【国内联播快讯】“十三五”期间我国新增湿地面积300多万亩,https://tv.cctv.com/2021/02/02/VIDEIqfJ2CWtz9eRlwphxerG210202.shtml,2021,2,2
2021-02-02,【国内联播快讯】赣深高铁广东段开始铺轨,https://tv.cctv.com/2021/02/02/VIDEIqfJ2CWtz9eRlwphxerG210202.shtml,2021,2,2
2021-02-02,【国内联播快讯】寒潮来袭 渤海辽东湾海冰加重,https://tv.cctv.com/2021/02/02/VIDEIqfJ2CWtz9eRlwphxerG210202.shtml,2021,2,2
2021-02-02,全球新冠肺炎确诊病例超1亿258万例,https://tv.cctv.com/2021/02/02/VIDEOEYfGj0uTyaCVLgjiasg210202.shtml,2021,2,2
2021-02-02,伊朗称不会就美重返伊核协议与美会谈,https://tv.cctv.com/2021/02/02/VIDEDu9k3qwyiGWV2bx51UZg210202.shtml,2021,2,2
2021-02-02,美警察向9岁女孩喷洒胡椒喷雾引发抗议,https://tv.cctv.com/2021/02/02/VIDEamlmKbDpoNuFUXYFalZ4210202.shtml,2021,2,2
2021-02-02,【国际联播快讯】俄军战机与美军舰在黑海再度抵近,https://tv.cctv.com/2021/02/02/VIDE9JxXsGD4zM6EVzBJYmYW210202.shtml,2021,2,2
2021-02-02,【国际联播快讯】利比亚政治内部对话会在日内瓦开启,https://tv.cctv.com/2021/02/02/VIDE9JxXsGD4zM6EVzBJYmYW210202.shtml,2021,2,2
2021-02-02,【国际联播快讯】美东北部遇强暴风雪 多地进入紧急状态,https://tv.cctv.com/2021/02/02/VIDE9JxXsGD4zM6EVzBJYmYW210202.shtml,2021,2,2
2021-02-03,【在习近平新时代中国特色社会主义思想指引下】浙江努力打造数字变革高地,https://tv.cctv.com/2021/02/03/VIDEai9H5dbEEXlyfatnmr5V210203.shtml,2021,2,3
2021-02-03,中共中央关于全面加强新时代少先队工作的意见,https://tv.cctv.com/2021/02/03/VIDEt6Vlt2uwLov2b9lCOWvA210203.shtml,2021,2,3
2021-02-03,李克强主持召开国务院常务会议,https://tv.cctv.com/2021/02/03/VIDE90dokAcjzKF7ryCJKwMT210203.shtml,2021,2,3
2021-02-03,党心民心同频共振 社会心态健康积极——相关报告显示2020年全国社会心态向上向好,https://tv.cctv.com/2021/02/03/VIDEAkkAtSzYGl3SJ1fljx3g210203.shtml,2021,2,3
2021-02-03,倒计时一周年 北京冬奥会筹办稳步推进,https://tv.cctv.com/2021/02/03/VIDEJvUAYsltXU6Xsg9uZH2k210203.shtml,2021,2,3
2021-02-03,【“十三五”成就巡礼】自贸试验区为高质量发展奠定基础,https://tv.cctv.com/2021/02/03/VIDEgc9FuPzpt39KGtgQc6e6210203.shtml,2021,2,3
2021-02-03,第四批国家组织药品集中采购产生拟中选结果 平均降价52%,https://tv.cctv.com/2021/02/03/VIDE6DgQjQP0sHw8MPqvvP2F210203.shtml,2021,2,3
2021-02-03,齐心协力 各地织牢疫情防控安全网,https://tv.cctv.com/2021/02/03/VIDELmQJUXapDnIx6kMNvbc5210203.shtml,2021,2,3
2021-02-03,国家卫生健康委通报最新疫情,https://tv.cctv.com/2021/02/03/VIDE5rTkUcyQUcDNZibkEsU5210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】1月份我国期货市场交易规模同比大幅上升,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】2020年我国规模以上互联网企业利润同比增长13.2%,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】1月份中国公路运价指数呈现加快回升态势,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】1月份国家铁路货运量再创新高,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】2020年我国网民规模达9.89亿,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】《2021年春节联欢晚会》举行第二场联排,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】2020年新疆实现城镇新增就业46.11万人,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】2020年全国消协组织解决投诉率超七成,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】亚洲最大单口径天线今天交付,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,【国内联播快讯】10只2020年新生大熊猫宝宝今天亮相贺新春,https://tv.cctv.com/2021/02/03/VIDEtBXWLKj5BxXGDYTHNT0b210203.shtml,2021,2,3
2021-02-03,国际奥委会主席巴赫接受总台专访 巴赫：北京冬奥会将书写历史,https://tv.cctv.com/2021/02/03/VIDEeRuAGtkPxrRMr3XoxVfE210203.shtml,2021,2,3
2021-02-03,全球新冠肺炎确诊病例超1亿294万,https://tv.cctv.com/2021/02/03/VIDENe99ZT6Zs7MkZT95s6FO210203.shtml,2021,2,3
2021-02-03,【国际联播快讯】伊朗宣布释放遭扣押韩国油轮船员,https://tv.cctv.com/2021/02/03/VIDEufyJ76qiubQclr08AGG3210203.shtml,2021,2,3
2021-02-03,【国际联播快讯】2020年欧元区经济下滑6.8%,https://tv.cctv.com/2021/02/03/VIDEufyJ76qiubQclr08AGG3210203.shtml,2021,2,3
2021-02-03,【国际联播快讯】澳大利亚西部林火又起 数十栋房屋被毁,https://tv.cctv.com/2021/02/03/VIDEufyJ76qiubQclr08AGG3210203.shtml,2021,2,3
2021-02-03,【国际联播快讯】美国“星舰”原型机试飞再次爆炸,https://tv.cctv.com/2021/02/03/VIDEufyJ76qiubQclr08AGG3210203.shtml,2021,2,3
2021-02-03,乌干达西部一起交通事故致32死5伤,https://tv.cctv.com/2021/02/03/VIDE5ALeFp9FYMzNhSH1xfN3210203.shtml,2021,2,3
2021-02-04,各地多措并举适应新需求 释放内需潜力,https://tv.cctv.com/2021/02/04/VIDEUYlmVZgqk5LSqr8o5eLp210204.shtml,2021,2,4
2021-02-04,李克强在英国48家集团俱乐部“破冰者”新春庆祝活动上发表致辞,https://tv.cctv.com/2021/02/04/VIDEQe3xGyv7qnSx44AxBxsM210204.shtml,2021,2,4
2021-02-04,李克强将出席同欧洲企业家高级别视频对话会,https://tv.cctv.com/2021/02/04/VIDEqzBf9GlhC7TsMS9ZY6TL210204.shtml,2021,2,4
2021-02-04,韩正出席国务院食品安全委员会第三次全体会议,https://tv.cctv.com/2021/02/04/VIDEdfluHrIwazeB8Z7AqKPj210204.shtml,2021,2,4
2021-02-04,中央文明办部署推动各地大力倡导文明健康绿色环保生活方式,https://tv.cctv.com/2021/02/04/VIDEbglSAcrevVs8iIN1M3Mw210204.shtml,2021,2,4
2021-02-04,【奋斗百年路 启航新征程·脱贫攻坚答卷】土家山寨木瓜花开,https://tv.cctv.com/2021/02/04/VIDEq2TQLuVteIL491VYZfug210204.shtml,2021,2,4
2021-02-04,《农村土地经营权流转管理办法》发布,https://tv.cctv.com/2021/02/04/VIDEtavMVJTRnZCjdlsfPWjs210204.shtml,2021,2,4
2021-02-04,【迈好第一步 见到新气象】虞晓芬：坚持“房住不炒” 补齐租赁短板,https://tv.cctv.com/2021/02/04/VIDEBPerfhkXQF7mC5FfuLps210204.shtml,2021,2,4
2021-02-04,中央宣传部授予空军某运输搜救团一大队“时代楷模”称号,https://tv.cctv.com/2021/02/04/VIDEfGDpSzOjxk9EQhPbTmUH210204.shtml,2021,2,4
2021-02-04,“新疆是个好地方”视频宣介会举行,https://tv.cctv.com/2021/02/04/VIDE5X7HqXpRcz5GzuUCLRTt210204.shtml,2021,2,4
2021-02-04,国务院联防联控机制发布会：国内仍有新增中高风险地区 防控工作不能松懈,https://tv.cctv.com/2021/02/04/VIDE4WlxfDyD6cbIbnqyYdX6210204.shtml,2021,2,4
2021-02-04,国家卫生健康委通报最新疫情,https://tv.cctv.com/2021/02/04/VIDEgRjg6IEcC5P2npAcZLx6210204.shtml,2021,2,4
2021-02-04,2022年北京冬奥会倒计时一周年特别节目《冬奥之约》今晚播出,https://tv.cctv.com/2021/02/04/VIDEyelA5BnHsduRnQpq0pXC210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】2020年我国知识密集型服务贸易占比提高,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】最高法出台新刑事诉讼法司法解释,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】国家网信办启动“清朗·春节网络环境”专项行动,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】2021年“欢乐春节”全球启动暨《大话春节》大型融媒体活动开幕,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】上海临港新片区15个项目集中签约 总投资超150亿,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】交通部门提升“无接触”服务,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,【国内联播快讯】中央广播电视总台2021网络春晚今晚在我台播出,https://tv.cctv.com/2021/02/04/VIDE16yCRqvkdrL8VcovSe8o210204.shtml,2021,2,4
2021-02-04,国际体育界人士：祝福北京冬奥 期待明年相见,https://tv.cctv.com/2021/02/04/VIDEs1YZtqz7B9UAgW6D8hMH210204.shtml,2021,2,4
2021-02-04,全球新冠肺炎确诊病例超1亿336万,https://tv.cctv.com/2021/02/04/VIDEJkIcvNShoH7s3C4avYIe210204.shtml,2021,2,4
2021-02-04,【国际联播快讯】俄美完成程序 军控条约延长5年,https://tv.cctv.com/2021/02/04/VIDEoSUFZSs18t5efPZEqlbN210204.shtml,2021,2,4
2021-02-04,【国际联播快讯】鲁哈尼：美国在中东存在不利地区安全,https://tv.cctv.com/2021/02/04/VIDEoSUFZSs18t5efPZEqlbN210204.shtml,2021,2,4
2021-02-05,习近平春节前夕赴贵州看望慰问各族干部群众 向全国各族人民致以美好的新春祝福 祝各族人民幸福吉祥祝伟大祖国繁荣富强,https://tv.cctv.com/2021/02/05/VIDEVnTD2BFp3xqEIJHNYkTA210205.shtml,2021,2,5
2021-02-05,北京冬奥会、冬残奥会火炬发布,https://tv.cctv.com/2021/02/05/VIDEhFLOq9VkuMTKp64deQTM210205.shtml,2021,2,5
2021-02-05,【迈好第一步 见到新气象】河北：统筹抓好疫情防控和经济社会发展,https://tv.cctv.com/2021/02/05/VIDEyMtq1fylbaHLusonjudT210205.shtml,2021,2,5
2021-02-05,【新春走基层】沙漠深处的治沙工,https://tv.cctv.com/2021/02/05/VIDEZPRkvpJQJpGXDLaxl7No210205.shtml,2021,2,5
2021-02-05,年味渐浓 喜庆迎新春,https://tv.cctv.com/2021/02/05/VIDE96Y4dO49n0R6hwDEeqEB210205.shtml,2021,2,5
2021-02-05,香港澳门中联办举行新春酒会,https://tv.cctv.com/2021/02/05/VIDEWcPXRQ6wGWtUzcEbDwJI210205.shtml,2021,2,5
2021-02-05,国家卫生健康委通报最新疫情,https://tv.cctv.com/2021/02/05/VIDEV1G7JTLHEWgmnmOh28ag210205.shtml,2021,2,5
2021-02-05,【国内联播快讯】《排污许可管理条例》3月1日起正式实施,https://tv.cctv.com/2021/02/05/VIDEV5Ru60FdVdAxu8383XEd210205.shtml,2021,2,5
2021-02-05,【国内联播快讯】国务院安委办 应急部部署春节安全防范工作,https://tv.cctv.com/2021/02/05/VIDEV5Ru60FdVdAxu8383XEd210205.shtml,2021,2,5
2021-02-05,【国内联播快讯】证监会批准深交所主板和中小板合并,https://tv.cctv.com/2021/02/05/VIDEV5Ru60FdVdAxu8383XEd210205.shtml,2021,2,5
2021-02-05,【国内联播快讯】我国成功发射通信技术试验卫星六号,https://tv.cctv.com/2021/02/05/VIDEV5Ru60FdVdAxu8383XEd210205.shtml,2021,2,5
2021-02-05,【国内联播快讯】两部门联合打击涉医违法犯罪,https://tv.cctv.com/2021/02/05/VIDEV5Ru60FdVdAxu8383XEd210205.shtml,2021,2,5
2021-02-05,【国内联播快讯】《2021年春节联欢晚会》举行第三次联排,https://tv.cctv.com/2021/02/05/VIDEV5Ru60FdVdAxu8383XEd210205.shtml,2021,2,5
2021-02-05,全球新冠肺炎确诊病例超过1亿398万例,https://tv.cctv.com/2021/02/05/VIDE2SDTSmchRMxc3n8MLtco210205.shtml,2021,2,5
2021-02-05,【国际联播快讯】联合国呼吁以色列停止一切定居点活动,https://tv.cctv.com/2021/02/05/VIDEZAlcGRl6QS2kktVVz8eu210205.shtml,2021,2,5
2021-02-05,【国际联播快讯】全球食品价格连续八个月攀升,https://tv.cctv.com/2021/02/05/VIDEZAlcGRl6QS2kktVVz8eu210205.shtml,2021,2,5
2021-02-05,【国际联播快讯】报告称去年美国凶杀案增加近30%,https://tv.cctv.com/2021/02/05/VIDEZAlcGRl6QS2kktVVz8eu210205.shtml,2021,2,5
2021-02-06,习近平春节前夕视察看望空军航空兵某师 向全体人民解放军指战员武警部队官兵军队文职人员民兵预备役人员致以新春祝福,https://tv.cctv.com/2021/02/06/VIDEeHdmqm4l0bOzkkn7puvC210206.shtml,2021,2,6
2021-02-06,习近平向第34届非洲联盟峰会致贺电,https://tv.cctv.com/2021/02/06/VIDEJ4iXo2JorDKHNAVKjopE210206.shtml,2021,2,6
2021-02-06,努力干成一番新事业 干出一片新天地——习近平总书记在贵州考察引起广大干部群众热烈反响,https://tv.cctv.com/2021/02/06/VIDEWzCfTaKhuMeMDmyciNXY210206.shtml,2021,2,6
2021-02-06,【央视快评】坚持以高质量发展统揽全局,https://tv.cctv.com/2021/02/06/VIDE0vmXcnqBuHgqS3FossmC210206.shtml,2021,2,6
2021-02-06,李克强出席同欧洲企业家高级别视频对话会,https://tv.cctv.com/2021/02/06/VIDE7I1e8tbkKS07xLlY9v2H210206.shtml,2021,2,6
2021-02-06,【奋斗百年路 启航新征程·脱贫攻坚答卷】茶山村的美丽“蝶变”,https://tv.cctv.com/2021/02/06/VIDEBRkOgdzWJ5X8vhvevgaM210206.shtml,2021,2,6
2021-02-06,【新春走基层】安徽合肥：城市“寒带”里的坚守,https://tv.cctv.com/2021/02/06/VIDEV3MTAP8Vlc5nT3yHevH6210206.shtml,2021,2,6
2021-02-06,【就地过年 暖在身边】暖心保障贴心服务 大家小家安心过年,https://tv.cctv.com/2021/02/06/VIDEcDzl3ZVcZa8qn6eu8Wi4210206.shtml,2021,2,6
2021-02-06,天问一号传回首幅火星图像,https://tv.cctv.com/2021/02/06/VIDEpHpjSMwrbCmh496qmE9w210206.shtml,2021,2,6
2021-02-06,国家卫生健康委通报最新疫情,https://tv.cctv.com/2021/02/06/VIDEf41UWNNlQOoNzksO5z3w210206.shtml,2021,2,6
2021-02-06,内地首批10万剂新冠疫苗运抵澳门,https://tv.cctv.com/2021/02/06/VIDE6sSzrHSy2FYKmVrYdgrJ210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】国家税务总局出口退税办理时间将再提速10%以上,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】我国共有各类养老床位823.8万张,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】“深海一号”能源站抵达目标海域 开启安装调试,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】新版国家重点保护野生动物名录公布,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】北京：规范长租公寓经营 租金专用押金托管,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】2020年内蒙古产煤10亿多吨 保障全国能源供应,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,【国内联播快讯】喜剧传承类综艺节目《金牌喜剧班》今晚开播,https://tv.cctv.com/2021/02/06/VIDEy1Ab22GGKwYZIhlz2XIY210206.shtml,2021,2,6
2021-02-06,IMF总裁：中国将为全球经济注入更多动能,https://tv.cctv.com/2021/02/06/VIDEojIQBwCkOfqF5MuN0iB2210206.shtml,2021,2,6
2021-02-06,全球新冠肺炎确诊病例超过1亿437万例,https://tv.cctv.com/2021/02/06/VIDE8g8zmR2mTkAOKEjR6WG5210206.shtml,2021,2,6
2021-02-06,【国际联播快讯】德国领导人称欧洲应在多领域与中国合作,https://tv.cctv.com/2021/02/06/VIDEbAX7YS0zewkOJDNXBXdN210206.shtml,2021,2,6
2021-02-06,【国际联播快讯】俄要求欧洲三国外交机构相关人员离境,https://tv.cctv.com/2021/02/06/VIDEbAX7YS0zewkOJDNXBXdN210206.shtml,2021,2,6
2021-02-06,【国际联播快讯】利比亚过渡政府总理及总统委员会选出,https://tv.cctv.com/2021/02/06/VIDEbAX7YS0zewkOJDNXBXdN210206.shtml,2021,2,6
2021-02-06,【国际联播快讯】美国2020年贸易赤字创12年来新高,https://tv.cctv.com/2021/02/06/VIDEbAX7YS0zewkOJDNXBXdN210206.shtml,2021,2,6
2021-02-07,习近平《让多边主义的火炬照亮人类前行之路——在世界经济论坛“达沃斯议程”对话会上的特别致辞》单行本出版,https://tv.cctv.com/2021/02/07/VIDEhTLbkZmcWE6dnTfMVHhC210207.shtml,2021,2,7
2021-02-07,牢记嘱托 奋进新征程——习近平主席视察空军航空兵某师引起全军官兵热烈反响,https://tv.cctv.com/2021/02/07/VIDE2cU17VFP56CvvthI8gG3210207.shtml,2021,2,7
2021-02-07,齐心协力干 加油好好干 向第二个百年奋斗目标迈进——习近平总书记在贵州考察引起全国各地干部群众热烈反响,https://tv.cctv.com/2021/02/07/VIDEvP8wH16dgmgWx4j0Zq16210207.shtml,2021,2,7
2021-02-07,汪洋出席宗教团体负责人迎春座谈会,https://tv.cctv.com/2021/02/07/VIDEMR96ENvk1vhLPIVw2Bm1210207.shtml,2021,2,7
2021-02-07,【迈好第一步 见到新气象】陈昌盛：用好时间窗口 推进改革创新,https://tv.cctv.com/2021/02/07/VIDEUIkPW16nB8s9Uq4GqQkV210207.shtml,2021,2,7
2021-02-07,【新春走基层】中欧班列上的90后“挑车员”,https://tv.cctv.com/2021/02/07/VIDEKcmgaVAXcvk5UTXpo1gc210207.shtml,2021,2,7
2021-02-07,【就地过年 暖在身边】就地过大年 温暖不缺席,https://tv.cctv.com/2021/02/07/VIDENqTTdr29nPnusFTBf6AI210207.shtml,2021,2,7
2021-02-07,《2021年春节联欢晚会》举行新闻发布会 第四次联排今天进行,https://tv.cctv.com/2021/02/07/VIDEHHeZJci6ebcP0KOYKOp2210207.shtml,2021,2,7
2021-02-07,国家卫生健康委通报最新疫情,https://tv.cctv.com/2021/02/07/VIDEEsWmc677LZNj9guwZnY7210207.shtml,2021,2,7
2021-02-07,【国内联播快讯】一月末我国外汇储备32107亿美元,https://tv.cctv.com/2021/02/07/VIDEyRKfHS1Brf2bPtK6c3UY210207.shtml,2021,2,7
2021-02-07,【国内联播快讯】嫦娥四号顺利唤醒 进入第27月昼工作期,https://tv.cctv.com/2021/02/07/VIDEyRKfHS1Brf2bPtK6c3UY210207.shtml,2021,2,7
2021-02-07,【国内联播快讯】11起土地违法案件调查处理意见公布,https://tv.cctv.com/2021/02/07/VIDEyRKfHS1Brf2bPtK6c3UY210207.shtml,2021,2,7
2021-02-07,【国内联播快讯】海南自贸港发布八项制度创新案例,https://tv.cctv.com/2021/02/07/VIDEyRKfHS1Brf2bPtK6c3UY210207.shtml,2021,2,7
2021-02-07,【国内联播快讯】“新生活·新风尚·新年画”描绘美好小康生活,https://tv.cctv.com/2021/02/07/VIDEyRKfHS1Brf2bPtK6c3UY210207.shtml,2021,2,7
